word,count,contexts
40890,0,
40891,0,
40892,0,together and the top of the carriage 
40893,0,
40894,0,
40895,0,top of the carriage made it dark 
40896,0,of the carriage made it dark where 
40897,0,
40898,0,carriage made it dark where did you 
40899,0,
40900,0,
40901,0,
40902,0,where did you tell him to go 
40903,0,
40904,0,
40905,0,tell him to go to the station 
40906,0,
40907,0,
40908,0,go to the station there 's a 
40909,0,
40910,0,
40911,0,
40912,0,there 's a hotel across from the 
40913,0,'s a hotel across from the station 
40914,0,
40915,0,
40916,0,across from the station where we can 
40917,0,
40918,0,
40919,0,
40920,0,where we can go we can go 
40921,0,
40922,0,
40923,0,go we can go the way we 
40924,0,
40925,0,can go the way we are without 
40926,0,
40927,0,
40928,0,way we are without luggage yes i 
40929,0,we are without luggage yes i said 
40930,0,are without luggage yes i said it 
40931,0,
40932,0,luggage yes i said it was a 
40933,0,
40934,0,
40935,0,
40936,0,it was a long ride to the 
40937,0,was a long ride to the station 
40938,0,
40939,0,
40940,0,ride to the station up side streets 
40941,0,
40942,0,the station up side streets in the 
40943,0,station up side streets in the rain 
40944,0,
40945,0,
40946,0,streets in the rain wo n't we 
40947,0,in the rain wo n't we have 
40948,0,the rain wo n't we have dinner 
40949,0,
40950,0,
40951,0,n't we have dinner catherine asked i 
40952,0,we have dinner catherine asked i 'm 
40953,0,have dinner catherine asked i 'm afraid 
40954,0,
40955,0,
40956,0,asked i 'm afraid i 'll be 
40957,0,
40958,0,
40959,0,
40960,0,i 'll be hungry we 'll have 
40961,0,
40962,0,
40963,0,
40964,0,
40965,0,
40966,0,
40967,0,it in our room i have n't 
40968,0,
40969,0,
40970,0,room i have n't anything to wear 
40971,0,i have n't anything to wear i 
40972,0,
40973,0,n't anything to wear i have n't 
40974,0,
40975,0,
40976,0,wear i have n't even a night-gown 
40977,0,i have n't even a night-gown we 
40978,0,
40979,0,n't even a night-gown we 'll get 
40980,0,
40981,0,
40982,0,night-gown we 'll get one i said 
40983,0,we 'll get one i said and 
40984,0,
40985,0,get one i said and called to 
40986,0,
40987,0,i said and called to the driver 
40988,0,
40989,0,
40990,0,called to the driver go to the 
40991,0,to the driver go to the via 
40992,0,
40993,0,
40994,0,go to the via manzoni and up 
40995,0,to the via manzoni and up that 
40996,0,
40997,0,
40998,0,
40999,0,
41000,0,up that he nodded and turned off 
41001,0,
41002,0,he nodded and turned off to the 
41003,0,
41004,0,
41005,0,
41006,0,off to the left at the next 
41007,0,
41008,0,
41009,0,left at the next corner on the 
41010,0,at the next corner on the big 
41011,0,
41012,0,
41013,0,corner on the big street catherine watched 
41014,0,on the big street catherine watched for 
41015,0,the big street catherine watched for a 
41016,0,big street catherine watched for a shop 
41017,0,
41018,0,
41019,0,watched for a shop here 's a 
41020,0,
41021,0,
41022,0,
41023,0,here 's a place she said i 
41024,0,
41025,0,a place she said i stopped the 
41026,0,
41027,0,she said i stopped the driver and 
41028,0,
41029,0,i stopped the driver and catherine got 
41030,0,
41031,0,the driver and catherine got out walked 
41032,0,driver and catherine got out walked across 
41033,0,
41034,0,catherine got out walked across the sidewalk 
41035,0,got out walked across the sidewalk and 
41036,0,
41037,0,walked across the sidewalk and went inside 
41038,0,
41039,0,the sidewalk and went inside i sat 
41040,0,sidewalk and went inside i sat back 
41041,0,
41042,0,went inside i sat back in the 
41043,0,inside i sat back in the carriage 
41044,0,
41045,0,
41046,0,back in the carriage and waited for 
41047,0,
41048,0,the carriage and waited for her it 
41049,0,
41050,0,
41051,0,
41052,0,
41053,0,her it was raining and i could 
41054,0,
41055,0,
41056,0,raining and i could smell the wet 
41057,0,and i could smell the wet street 
41058,0,
41059,0,could smell the wet street and the 
41060,0,smell the wet street and the horse 
41061,0,
41062,0,
41063,0,street and the horse steaming in the 
41064,0,and the horse steaming in the rain 
41065,0,
41066,0,
41067,0,steaming in the rain she came back 
41068,0,
41069,0,the rain she came back with a 
41070,0,rain she came back with a package 
41071,0,
41072,0,
41073,0,back with a package and got in 
41074,0,
41075,0,a package and got in and we 
41076,0,
41077,0,
41078,0,
41079,0,in and we drove on i was 
41080,0,
41081,0,
41082,0,
41083,0,
41084,0,i was very extravagant darling she said 
41085,0,was very extravagant darling she said but 
41086,0,
41087,0,extravagant darling she said but it 's 
41088,0,darling she said but it 's a 
41089,0,
41090,0,
41091,0,
41092,0,it 's a fine night-gown at the 
41093,0,'s a fine night-gown at the hotel 
41094,0,
41095,0,
41096,0,night-gown at the hotel i asked catherine 
41097,0,
41098,0,the hotel i asked catherine to wait 
41099,0,hotel i asked catherine to wait in 
41100,0,
41101,0,asked catherine to wait in the carriage 
41102,0,
41103,0,
41104,0,wait in the carriage while i went 
41105,0,
41106,0,
41107,0,carriage while i went in and spoke 
41108,0,
41109,0,
41110,0,went in and spoke to the manager 
41111,0,
41112,0,
41113,0,spoke to the manager there were plenty 
41114,0,
41115,0,
41116,0,manager there were plenty of rooms then 
41117,0,
41118,0,were plenty of rooms then i went 
41119,0,
41120,0,
41121,0,rooms then i went out to the 
41122,0,
41123,0,
41124,0,
41125,0,out to the carriage paid the driver 
41126,0,to the carriage paid the driver and 
41127,0,
41128,0,carriage paid the driver and catherine and 
41129,0,
41130,0,the driver and catherine and i walked 
41131,0,
41132,0,
41133,0,catherine and i walked in together the 
41134,0,
41135,0,i walked in together the small boy 
41136,0,
41137,0,in together the small boy in buttons 
41138,0,together the small boy in buttons carried 
41139,0,
41140,0,small boy in buttons carried the package 
41141,0,boy in buttons carried the package the 
41142,0,
41143,0,buttons carried the package the manager bowed 
41144,0,
41145,0,the package the manager bowed us toward 
41146,0,package the manager bowed us toward the 
41147,0,the manager bowed us toward the elevator 
41148,0,manager bowed us toward the elevator there 
41149,0,
41150,0,us toward the elevator there was much 
41151,0,
41152,0,
41153,0,elevator there was much red plush and 
41154,0,there was much red plush and brass 
41155,0,was much red plush and brass the 
41156,0,
41157,0,red plush and brass the manager went 
41158,0,
41159,0,and brass the manager went up in 
41160,0,brass the manager went up in the 
41161,0,
41162,0,
41163,0,
41164,0,up in the elevator with us monsieur 
41165,0,
41166,0,the elevator with us monsieur and madame 
41167,0,elevator with us monsieur and madame wish 
41168,0,
41169,0,us monsieur and madame wish dinner in 
41170,0,monsieur and madame wish dinner in their 
41171,0,and madame wish dinner in their rooms 
41172,0,
41173,0,
41174,0,dinner in their rooms yes will you 
41175,0,in their rooms yes will you have 
41176,0,
41177,0,
41178,0,
41179,0,
41180,0,you have the menu brought up i 
41181,0,have the menu brought up i said 
41182,0,
41183,0,
41184,0,brought up i said you wish something 
41185,0,
41186,0,i said you wish something special for 
41187,0,said you wish something special for dinner 
41188,0,you wish something special for dinner some 
41189,0,
41190,0,something special for dinner some game or 
41191,0,
41192,0,for dinner some game or a soufflé 
41193,0,
41194,0,
41195,0,game or a soufflé the elevator passed 
41196,0,
41197,0,a soufflé the elevator passed three floors 
41198,0,soufflé the elevator passed three floors with 
41199,0,the elevator passed three floors with a 
41200,0,elevator passed three floors with a click 
41201,0,
41202,0,
41203,0,floors with a click each time then 
41204,0,
41205,0,a click each time then clicked and 
41206,0,
41207,0,each time then clicked and stopped what 
41208,0,
41209,0,then clicked and stopped what have you 
41210,0,
41211,0,
41212,0,
41213,0,
41214,0,have you as game i could get 
41215,0,
41216,0,as game i could get a pheasant 
41217,0,game i could get a pheasant or 
41218,0,
41219,0,could get a pheasant or a woodcock 
41220,0,
41221,0,
41222,0,pheasant or a woodcock a woodcock i 
41223,0,
41224,0,a woodcock a woodcock i said we 
41225,0,
41226,0,a woodcock i said we walked down 
41227,0,
41228,0,i said we walked down the corridor 
41229,0,
41230,0,
41231,0,walked down the corridor the carpet was 
41232,0,
41233,0,the corridor the carpet was worn there 
41234,0,
41235,0,the carpet was worn there were many 
41236,0,
41237,0,
41238,0,worn there were many doors the manager 
41239,0,there were many doors the manager stopped 
41240,0,
41241,0,many doors the manager stopped and unlocked 
41242,0,doors the manager stopped and unlocked a 
41243,0,
41244,0,manager stopped and unlocked a door and 
41245,0,
41246,0,and unlocked a door and opened it 
41247,0,
41248,0,a door and opened it here you 
41249,0,
41250,0,
41251,0,
41252,0,
41253,0,
41254,0,you are a lovely room the small 
41255,0,are a lovely room the small boy 
41256,0,
41257,0,lovely room the small boy in buttons 
41258,0,room the small boy in buttons put 
41259,0,
41260,0,small boy in buttons put the package 
41261,0,boy in buttons put the package on 
41262,0,
41263,0,buttons put the package on the table 
41264,0,
41265,0,
41266,0,package on the table in the centre 
41267,0,
41268,0,
41269,0,table in the centre of the room 
41270,0,
41271,0,
41272,0,centre of the room the manager opened 
41273,0,
41274,0,the room the manager opened the curtains 
41275,0,room the manager opened the curtains it 
41276,0,
41277,0,manager opened the curtains it is foggy 
41278,0,
41279,0,
41280,0,curtains it is foggy outside he said 
41281,0,it is foggy outside he said the 
41282,0,
41283,0,foggy outside he said the room was 
41284,0,
41285,0,he said the room was furnished in 
41286,0,
41287,0,the room was furnished in red plush 
41288,0,
41289,0,was furnished in red plush there were 
41290,0,furnished in red plush there were many 
41291,0,
41292,0,
41293,0,plush there were many mirrors two chairs 
41294,0,there were many mirrors two chairs and 
41295,0,were many mirrors two chairs and a 
41296,0,many mirrors two chairs and a large 
41297,0,
41298,0,
41299,0,chairs and a large bed with a 
41300,0,and a large bed with a satin 
41301,0,
41302,0,
41303,0,bed with a satin coverlet a door 
41304,0,with a satin coverlet a door led 
41305,0,
41306,0,satin coverlet a door led to the 
41307,0,coverlet a door led to the bathroom 
41308,0,
41309,0,
41310,0,led to the bathroom i will send 
41311,0,
41312,0,
41313,0,bathroom i will send up the menu 
41314,0,
41315,0,
41316,0,send up the menu the manager said 
41317,0,
41318,0,the menu the manager said he bowed 
41319,0,menu the manager said he bowed and 
41320,0,
41321,0,manager said he bowed and went out 
41322,0,
41323,0,he bowed and went out i went 
41324,0,
41325,0,
41326,0,went out i went to the window 
41327,0,
41328,0,
41329,0,went to the window and looked out 
41330,0,
41331,0,the window and looked out then pulled 
41332,0,
41333,0,
41334,0,looked out then pulled a cord that 
41335,0,
41336,0,then pulled a cord that shut the 
41337,0,
41338,0,a cord that shut the thick plush 
41339,0,
41340,0,that shut the thick plush curtains catherine 
41341,0,shut the thick plush curtains catherine was 
41342,0,the thick plush curtains catherine was sitting 
41343,0,thick plush curtains catherine was sitting on 
41344,0,
41345,0,curtains catherine was sitting on the bed 
41346,0,
41347,0,
41348,0,sitting on the bed looking at the 
41349,0,on the bed looking at the cut 
41350,0,
41351,0,
41352,0,looking at the cut glass chandelier she 
41353,0,at the cut glass chandelier she had 
41354,0,the cut glass chandelier she had taken 
41355,0,
41356,0,
41357,0,chandelier she had taken her hat off 
41358,0,
41359,0,had taken her hat off and her 
41360,0,
41361,0,
41362,0,
41363,0,off and her hair shone under the 
41364,0,and her hair shone under the light 
41365,0,
41366,0,
41367,0,shone under the light she saw herself 
41368,0,
41369,0,the light she saw herself in one 
41370,0,
41371,0,
41372,0,saw herself in one of the mirrors 
41373,0,
41374,0,
41375,0,one of the mirrors and put her 
41376,0,
41377,0,the mirrors and put her hands to 
41378,0,
41379,0,and put her hands to her hair 
41380,0,
41381,0,
41382,0,hands to her hair i saw her 
41383,0,
41384,0,her hair i saw her in three 
41385,0,
41386,0,
41387,0,saw her in three other mirrors she 
41388,0,
41389,0,in three other mirrors she did not 
41390,0,
41391,0,
41392,0,
41393,0,she did not look happy she let 
41394,0,did not look happy she let her 
41395,0,
41396,0,look happy she let her cape fall 
41397,0,
41398,0,she let her cape fall on the 
41399,0,let her cape fall on the bed 
41400,0,
41401,0,
41402,0,fall on the bed what 's the 
41403,0,
41404,0,
41405,0,
41406,0,what 's the matter darling i never 
41407,0,'s the matter darling i never felt 
41408,0,
41409,0,matter darling i never felt like a 
41410,0,darling i never felt like a whore 
41411,0,i never felt like a whore before 
41412,0,
41413,0,felt like a whore before she said 
41414,0,
41415,0,
41416,0,whore before she said i went over 
41417,0,
41418,0,she said i went over to the 
41419,0,
41420,0,
41421,0,
41422,0,over to the window and pulled the 
41423,0,
41424,0,the window and pulled the curtain aside 
41425,0,
41426,0,and pulled the curtain aside and looked 
41427,0,pulled the curtain aside and looked out 
41428,0,
41429,0,curtain aside and looked out i had 
41430,0,
41431,0,
41432,0,
41433,0,
41434,0,i had not thought it would be 
41435,0,
41436,0,not thought it would be like this 
41437,0,
41438,0,it would be like this you 're 
41439,0,
41440,0,
41441,0,
41442,0,
41443,0,
41444,0,'re not a whore i know it 
41445,0,
41446,0,a whore i know it darling but 
41447,0,
41448,0,i know it darling but it is 
41449,0,know it darling but it is n't 
41450,0,
41451,0,
41452,0,but it is n't nice to feel 
41453,0,it is n't nice to feel like 
41454,0,
41455,0,n't nice to feel like one her 
41456,0,nice to feel like one her voice 
41457,0,to feel like one her voice was 
41458,0,
41459,0,like one her voice was dry and 
41460,0,
41461,0,her voice was dry and flat this 
41462,0,
41463,0,was dry and flat this was the 
41464,0,
41465,0,
41466,0,
41467,0,this was the best hotel we could 
41468,0,was the best hotel we could get 
41469,0,
41470,0,best hotel we could get in i 
41471,0,hotel we could get in i said 
41472,0,
41473,0,
41474,0,get in i said i looked out 
41475,0,
41476,0,i said i looked out the window 
41477,0,
41478,0,
41479,0,looked out the window across the square 
41480,0,out the window across the square were 
41481,0,
41482,0,window across the square were the lights 
41483,0,
41484,0,
41485,0,square were the lights of the station 
41486,0,
41487,0,
41488,0,lights of the station there were carriages 
41489,0,
41490,0,
41491,0,station there were carriages going by on 
41492,0,there were carriages going by on the 
41493,0,
41494,0,
41495,0,
41496,0,by on the street and i saw 
41497,0,
41498,0,
41499,0,street and i saw the trees in 
41500,0,
41501,0,i saw the trees in the park 
41502,0,
41503,0,
41504,0,trees in the park the lights from 
41505,0,
41506,0,the park the lights from the hotel 
41507,0,
41508,0,
41509,0,lights from the hotel shone on the 
41510,0,from the hotel shone on the wet 
41511,0,
41512,0,
41513,0,shone on the wet pavement oh hell 
41514,0,on the wet pavement oh hell i 
41515,0,the wet pavement oh hell i thought 
41516,0,wet pavement oh hell i thought do 
41517,0,
41518,0,oh hell i thought do we have 
41519,0,
41520,0,
41521,0,
41522,0,
41523,0,we have to argue now come over 
41524,0,
41525,0,to argue now come over here please 
41526,0,
41527,0,
41528,0,come over here please catherine said the 
41529,0,over here please catherine said the flatness 
41530,0,here please catherine said the flatness was 
41531,0,
41532,0,catherine said the flatness was all gone 
41533,0,
41534,0,
41535,0,flatness was all gone out of her 
41536,0,
41537,0,
41538,0,
41539,0,out of her voice come over please 
41540,0,of her voice come over please i 
41541,0,
41542,0,voice come over please i 'm a 
41543,0,
41544,0,
41545,0,
41546,0,i 'm a good girl again i 
41547,0,'m a good girl again i looked 
41548,0,
41549,0,
41550,0,girl again i looked over at the 
41551,0,
41552,0,
41553,0,
41554,0,over at the bed she was smiling 
41555,0,
41556,0,
41557,0,bed she was smiling i went over 
41558,0,
41559,0,was smiling i went over and sat 
41560,0,
41561,0,
41562,0,went over and sat on the bed 
41563,0,
41564,0,
41565,0,sat on the bed beside her and 
41566,0,on the bed beside her and kissed 
41567,0,
41568,0,
41569,0,beside her and kissed her you 're 
41570,0,
41571,0,
41572,0,
41573,0,
41574,0,you 're my good girl i 'm 
41575,0,'re my good girl i 'm certainly 
41576,0,
41577,0,
41578,0,girl i 'm certainly yours she said 
41579,0,
41580,0,
41581,0,certainly yours she said after we had 
41582,0,
41583,0,
41584,0,
41585,0,after we had eaten we felt fine 
41586,0,
41587,0,had eaten we felt fine and then 
41588,0,eaten we felt fine and then after 
41589,0,
41590,0,
41591,0,
41592,0,
41593,0,then after we felt very happy and 
41594,0,
41595,0,we felt very happy and in a 
41596,0,
41597,0,
41598,0,
41599,0,and in a little time the room 
41600,0,in a little time the room felt 
41601,0,
41602,0,little time the room felt like our 
41603,0,time the room felt like our own 
41604,0,the room felt like our own home 
41605,0,
41606,0,
41607,0,like our own home my room at 
41608,0,
41609,0,own home my room at the hospital 
41610,0,
41611,0,
41612,0,room at the hospital had been our 
41613,0,
41614,0,
41615,0,
41616,0,
41617,0,been our own home and this room 
41618,0,
41619,0,
41620,0,home and this room was our home 
41621,0,
41622,0,
41623,0,room was our home too in the 
41624,0,
41625,0,
41626,0,
41627,0,
41628,0,in the same way catherine wore my 
41629,0,the same way catherine wore my tunic 
41630,0,same way catherine wore my tunic over 
41631,0,
41632,0,catherine wore my tunic over her shoulders 
41633,0,
41634,0,
41635,0,tunic over her shoulders while we ate 
41636,0,
41637,0,
41638,0,shoulders while we ate we were very 
41639,0,
41640,0,
41641,0,
41642,0,we were very hungry and the meal 
41643,0,
41644,0,
41645,0,hungry and the meal was good and 
41646,0,
41647,0,the meal was good and we drank 
41648,0,
41649,0,
41650,0,good and we drank a bottle of 
41651,0,
41652,0,we drank a bottle of capri and 
41653,0,
41654,0,a bottle of capri and a bottle 
41655,0,
41656,0,
41657,0,capri and a bottle of st estephe 
41658,0,
41659,0,a bottle of st estephe i drank 
41660,0,bottle of st estephe i drank most 
41661,0,
41662,0,st estephe i drank most of it 
41663,0,
41664,0,
41665,0,
41666,0,most of it but catherine drank some 
41667,0,of it but catherine drank some and 
41668,0,it but catherine drank some and it 
41669,0,
41670,0,
41671,0,
41672,0,some and it made her feel splendid 
41673,0,
41674,0,it made her feel splendid for dinner 
41675,0,made her feel splendid for dinner we 
41676,0,
41677,0,feel splendid for dinner we had a 
41678,0,
41679,0,
41680,0,
41681,0,we had a woodcock with soufflé potatoes 
41682,0,
41683,0,a woodcock with soufflé potatoes and purée 
41684,0,woodcock with soufflé potatoes and purée de 
41685,0,
41686,0,soufflé potatoes and purée de marron a 
41687,0,potatoes and purée de marron a salad 
41688,0,and purée de marron a salad and 
41689,0,
41690,0,de marron a salad and zabaione for 
41691,0,
41692,0,a salad and zabaione for dessert it 
41693,0,
41694,0,and zabaione for dessert it 's a 
41695,0,
41696,0,
41697,0,
41698,0,it 's a fine room catherine said 
41699,0,'s a fine room catherine said it 
41700,0,a fine room catherine said it 's 
41701,0,fine room catherine said it 's a 
41702,0,
41703,0,
41704,0,
41705,0,it 's a lovely room we should 
41706,0,'s a lovely room we should have 
41707,0,
41708,0,
41709,0,
41710,0,we should have stayed here all the 
41711,0,
41712,0,
41713,0,
41714,0,here all the time we 've been 
41715,0,
41716,0,
41717,0,
41718,0,
41719,0,'ve been in milan it 's a 
41720,0,
41721,0,
41722,0,
41723,0,it 's a funny room but it 
41724,0,'s a funny room but it 's 
41725,0,a funny room but it 's nice 
41726,0,
41727,0,
41728,0,but it 's nice vice is a 
41729,0,it 's nice vice is a wonderful 
41730,0,
41731,0,
41732,0,vice is a wonderful thing catherine said 
41733,0,is a wonderful thing catherine said the 
41734,0,a wonderful thing catherine said the people 
41735,0,wonderful thing catherine said the people who 
41736,0,
41737,0,catherine said the people who go in 
41738,0,
41739,0,the people who go in for it 
41740,0,
41741,0,
41742,0,
41743,0,in for it seem to have good 
41744,0,
41745,0,
41746,0,seem to have good taste about it 
41747,0,to have good taste about it the 
41748,0,
41749,0,
41750,0,
41751,0,about it the red plush is really 
41752,0,it the red plush is really fine 
41753,0,
41754,0,red plush is really fine it 's 
41755,0,plush is really fine it 's just 
41756,0,
41757,0,
41758,0,
41759,0,
41760,0,'s just the thing and the mirrors 
41761,0,
41762,0,
41763,0,thing and the mirrors are very attractive 
41764,0,
41765,0,
41766,0,mirrors are very attractive you 're a 
41767,0,
41768,0,
41769,0,
41770,0,you 're a lovely girl i do 
41771,0,'re a lovely girl i do n't 
41772,0,
41773,0,
41774,0,girl i do n't know how a 
41775,0,i do n't know how a room 
41776,0,
41777,0,
41778,0,know how a room like this would 
41779,0,how a room like this would be 
41780,0,
41781,0,room like this would be for waking 
41782,0,
41783,0,
41784,0,would be for waking up in the 
41785,0,
41786,0,
41787,0,
41788,0,up in the morning but it 's 
41789,0,in the morning but it 's really 
41790,0,
41791,0,
41792,0,but it 's really a splendid room 
41793,0,
41794,0,'s really a splendid room i poured 
41795,0,really a splendid room i poured another 
41796,0,
41797,0,splendid room i poured another glass of 
41798,0,room i poured another glass of st 
41799,0,i poured another glass of st estephe 
41800,0,
41801,0,another glass of st estephe i wish 
41802,0,glass of st estephe i wish we 
41803,0,
41804,0,st estephe i wish we could do 
41805,0,
41806,0,i wish we could do something really 
41807,0,
41808,0,we could do something really sinful catherine 
41809,0,could do something really sinful catherine said 
41810,0,do something really sinful catherine said everything 
41811,0,something really sinful catherine said everything we 
41812,0,really sinful catherine said everything we do 
41813,0,sinful catherine said everything we do seems 
41814,0,
41815,0,
41816,0,everything we do seems so innocent and 
41817,0,
41818,0,do seems so innocent and simple i 
41819,0,
41820,0,so innocent and simple i ca n't 
41821,0,
41822,0,and simple i ca n't believe we 
41823,0,simple i ca n't believe we do 
41824,0,i ca n't believe we do anything 
41825,0,
41826,0,
41827,0,believe we do anything wrong you 're 
41828,0,we do anything wrong you 're a 
41829,0,
41830,0,
41831,0,
41832,0,you 're a grand girl i only 
41833,0,'re a grand girl i only feel 
41834,0,
41835,0,
41836,0,girl i only feel hungry i get 
41837,0,i only feel hungry i get terribly 
41838,0,
41839,0,feel hungry i get terribly hungry you 
41840,0,hungry i get terribly hungry you 're 
41841,0,i get terribly hungry you 're a 
41842,0,
41843,0,
41844,0,
41845,0,you 're a fine simple girl i 
41846,0,'re a fine simple girl i said 
41847,0,a fine simple girl i said i 
41848,0,
41849,0,simple girl i said i am a 
41850,0,
41851,0,
41852,0,
41853,0,i am a simple girl no one 
41854,0,am a simple girl no one ever 
41855,0,
41856,0,simple girl no one ever understood it 
41857,0,girl no one ever understood it except 
41858,0,no one ever understood it except you 
41859,0,
41860,0,ever understood it except you once when 
41861,0,
41862,0,
41863,0,
41864,0,
41865,0,once when i first met you i 
41866,0,when i first met you i spent 
41867,0,
41868,0,
41869,0,met you i spent an afternoon thinking 
41870,0,
41871,0,i spent an afternoon thinking how we 
41872,0,spent an afternoon thinking how we would 
41873,0,
41874,0,
41875,0,thinking how we would go to the 
41876,0,how we would go to the hotel 
41877,0,
41878,0,
41879,0,go to the hotel cavour together and 
41880,0,to the hotel cavour together and how 
41881,0,the hotel cavour together and how it 
41882,0,
41883,0,
41884,0,
41885,0,and how it would be that was 
41886,0,
41887,0,
41888,0,
41889,0,be that was awfully cheeky of you 
41890,0,that was awfully cheeky of you this 
41891,0,
41892,0,
41893,0,
41894,0,
41895,0,you this is n't the cavour is 
41896,0,
41897,0,is n't the cavour is it no 
41898,0,
41899,0,
41900,0,
41901,0,
41902,0,it no they would n't have taken 
41903,0,no they would n't have taken us 
41904,0,
41905,0,would n't have taken us in there 
41906,0,n't have taken us in there they 
41907,0,
41908,0,
41909,0,
41910,0,
41911,0,there they 'll take us in some 
41912,0,they 'll take us in some time 
41913,0,
41914,0,
41915,0,us in some time but that 's 
41916,0,in some time but that 's how 
41917,0,
41918,0,
41919,0,
41920,0,
41921,0,'s how we differ darling i never 
41922,0,how we differ darling i never thought 
41923,0,
41924,0,differ darling i never thought about anything 
41925,0,darling i never thought about anything did 
41926,0,
41927,0,never thought about anything did n't you 
41928,0,
41929,0,about anything did n't you ever at 
41930,0,
41931,0,did n't you ever at all a 
41932,0,
41933,0,
41934,0,
41935,0,at all a little she said oh 
41936,0,
41937,0,a little she said oh you 're 
41938,0,little she said oh you 're a 
41939,0,
41940,0,
41941,0,
41942,0,you 're a lovely girl i poured 
41943,0,'re a lovely girl i poured another 
41944,0,
41945,0,lovely girl i poured another glass of 
41946,0,girl i poured another glass of wine 
41947,0,i poured another glass of wine i 
41948,0,
41949,0,another glass of wine i 'm a 
41950,0,
41951,0,
41952,0,
41953,0,
41954,0,'m a very simple girl catherine said 
41955,0,a very simple girl catherine said i 
41956,0,very simple girl catherine said i did 
41957,0,simple girl catherine said i did n't 
41958,0,
41959,0,
41960,0,said i did n't think so at 
41961,0,i did n't think so at first 
41962,0,
41963,0,
41964,0,think so at first i thought you 
41965,0,
41966,0,at first i thought you were a 
41967,0,
41968,0,
41969,0,
41970,0,you were a crazy girl i was 
41971,0,were a crazy girl i was a 
41972,0,
41973,0,
41974,0,
41975,0,i was a little crazy but i 
41976,0,was a little crazy but i was 
41977,0,a little crazy but i was n't 
41978,0,
41979,0,
41980,0,but i was n't crazy in any 
41981,0,i was n't crazy in any complicated 
41982,0,
41983,0,
41984,0,crazy in any complicated manner i did 
41985,0,in any complicated manner i did n't 
41986,0,
41987,0,
41988,0,manner i did n't confuse you did 
41989,0,i did n't confuse you did i 
41990,0,
41991,0,
41992,0,
41993,0,you did i darling wine is a 
41994,0,did i darling wine is a grand 
41995,0,
41996,0,
41997,0,wine is a grand thing i said 
41998,0,is a grand thing i said it 
41999,0,
42000,0,grand thing i said it makes you 
42001,0,
42002,0,i said it makes you forget all 
42003,0,
42004,0,it makes you forget all the bad 
42005,0,
42006,0,
42007,0,forget all the bad it 's lovely 
42008,0,
42009,0,
42010,0,bad it 's lovely said catherine but 
42011,0,it 's lovely said catherine but it 
42012,0,'s lovely said catherine but it 's 
42013,0,lovely said catherine but it 's given 
42014,0,
42015,0,
42016,0,but it 's given my father gout 
42017,0,
42018,0,'s given my father gout very badly 
42019,0,given my father gout very badly have 
42020,0,
42021,0,father gout very badly have you a 
42022,0,
42023,0,
42024,0,
42025,0,have you a father yes said catherine 
42026,0,you a father yes said catherine he 
42027,0,a father yes said catherine he has 
42028,0,father yes said catherine he has gout 
42029,0,
42030,0,
42031,0,catherine he has gout you wo n't 
42032,0,
42033,0,has gout you wo n't ever have 
42034,0,gout you wo n't ever have to 
42035,0,you wo n't ever have to meet 
42036,0,
42037,0,
42038,0,ever have to meet him have n't 
42039,0,
42040,0,
42041,0,meet him have n't you a father 
42042,0,
42043,0,
42044,0,n't you a father no i said 
42045,0,
42046,0,
42047,0,father no i said a step-father will 
42048,0,
42049,0,i said a step-father will i like 
42050,0,
42051,0,
42052,0,step-father will i like him you wo 
42053,0,
42054,0,
42055,0,like him you wo n't have to 
42056,0,him you wo n't have to meet 
42057,0,
42058,0,
42059,0,n't have to meet him we have 
42060,0,
42061,0,
42062,0,
42063,0,
42064,0,
42065,0,have such a fine time catherine said 
42066,0,such a fine time catherine said i 
42067,0,a fine time catherine said i do 
42068,0,fine time catherine said i do n't 
42069,0,
42070,0,
42071,0,said i do n't take any interest 
42072,0,i do n't take any interest in 
42073,0,
42074,0,n't take any interest in anything else 
42075,0,
42076,0,any interest in anything else any more 
42077,0,interest in anything else any more i 
42078,0,
42079,0,
42080,0,
42081,0,
42082,0,
42083,0,
42084,0,'m so very happy married to you 
42085,0,so very happy married to you the 
42086,0,
42087,0,
42088,0,
42089,0,to you the waiter came and took 
42090,0,you the waiter came and took away 
42091,0,
42092,0,waiter came and took away the things 
42093,0,came and took away the things after 
42094,0,
42095,0,took away the things after a while 
42096,0,
42097,0,
42098,0,
42099,0,
42100,0,
42101,0,
42102,0,we were very still and we could 
42103,0,
42104,0,
42105,0,still and we could hear the rain 
42106,0,and we could hear the rain down 
42107,0,
42108,0,could hear the rain down below on 
42109,0,
42110,0,
42111,0,
42112,0,
42113,0,below on the street a motor car 
42114,0,
42115,0,the street a motor car honked 'but 
42116,0,street a motor car honked 'but at 
42117,0,a motor car honked 'but at my 
42118,0,
42119,0,
42120,0,
42121,0,'but at my back i always hear 
42122,0,
42123,0,my back i always hear time 's 
42124,0,back i always hear time 's winged 
42125,0,i always hear time 's winged chariot 
42126,0,
42127,0,hear time 's winged chariot hurrying near 
42128,0,time 's winged chariot hurrying near i 
42129,0,'s winged chariot hurrying near i said 
42130,0,winged chariot hurrying near i said i 
42131,0,
42132,0,hurrying near i said i know that 
42133,0,
42134,0,i said i know that poem catherine 
42135,0,
42136,0,i know that poem catherine said it 
42137,0,know that poem catherine said it 's 
42138,0,that poem catherine said it 's by 
42139,0,
42140,0,
